NAICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0-4,5-9,10-19,<20,20-99,100-499,<500,500+,,,,,,,,,,,,,,,,,,,,,
423210,Furniture Merchant Wholesalers,"Annual Payroll ($1,000)","2,837,620","201,086","226,371","339,498","766,955","962,077","691,086","2,420,118","417,502",,,,,,,,,,,,,,,,,,,,,
42322,Home Furnishing Merchant Wholesalers,Firms,"6,263","3,219","1,149",824,"5,192",808,192,"6,192",71,,,,,,,,,,,,,,,,,,,,,
42322,Home Furnishing Merchant Wholesalers,Establishments,"7,208","3,232","1,160",871,"5,263","1,072",506,"6,841",367,,,,,,,,,,,,,,,,,,,,,
42322,Home Furnishing Merchant Wholesalers,Employment,"93,876","5,792","7,505","10,872","24,169","29,775","23,339","77,283","16,593",,,,,,,,,,,,,,,,,,,,,
42322,Home Furnishing Merchant Wholesalers,"Annual Payroll ($1,000)","4,096,511","230,263","284,385","440,110","954,758","1,313,971","998,693","3,267,422","829,089",,,,,,,,,,,,,,,,,,,,,
423220,Home Furnishing Merchant Wholesalers,Firms,"6,263","3,219","1,149",824,"5,192",808,192,"6,192",71,,,,,,,,,,,,,,,,,,,,,
423220,Home Furnishing Merchant Wholesalers,Establishments,"7,208","3,232","1,160",871,"5,263","1,072",506,"6,841",367,,,,,,,,,,,,,,,,,,,,,
423220,Home Furnishing Merchant Wholesalers,Employment,"93,876","5,792","7,505","10,872","24,169","29,775","23,339","77,283","16,593",,,,,,,,,,,,,,,,,,,,,
423220,Home Furnishing Merchant Wholesalers,"Annual Payroll ($1,000)","4,096,511","230,263","284,385","440,110","954,758","1,313,971","998,693","3,267,422","829,089",,,,,,,,,,,,,,,,,,,,,
4233,Lumber and Other Construction Materials Merchant Wholesalers,Firms,"12,692","5,732","2,308","1,827","9,867","2,018",542,"12,427",265,,,,,,,,,,,,,,,,,,,,,
4233,Lumber and Other Construction Materials Merchant Wholesalers,Establishments,"18,508","5,751","2,332","1,921","10,004","2,668","1,769","14,441","4,067",,,,,,,,,,,,,,,,,,,,,
4233,Lumber and Other Construction Materials Merchant Wholesalers,Employment,"262,597","9,919","15,295","24,180","49,394","73,528","51,847","174,769","87,828",,,,,,,,,,,,,,,,,,,,,
4233,Lumber and Other Construction Materials Merchant Wholesalers,"Annual Payroll ($1,000)","12,303,465","485,733","641,393","1,057,697","2,184,823","3,390,014","2,454,931","8,029,768","4,273,697",,,,,,,,,,,,,,,,,,,,,
42331,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",Firms,"6,415","2,724","1,127",917,"4,768","1,191",314,"6,273",142,,,,,,,,,,,,,,,,,,,,,
42331,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",Establishments,"8,634","2,737","1,139",957,"4,833","1,474",914,"7,221","1,413",,,,,,,,,,,,,,,,,,,,,
42331,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",Employment,"150,157","4,749","7,499","12,333","24,581","44,477","32,222","101,280","48,877",,,,,,,,,,,,,,,,,,,,,
42331,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","Annual Payroll ($1,000)","7,048,327","234,201","328,131","544,483","1,106,815","2,025,655","1,507,422","4,639,892","2,408,435",,,,,,,,,,,,,,,,,,,,,
423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",Firms,"6,415","2,724","1,127",917,"4,768","1,191",314,"6,273",142,,,,,,,,,,,,,,,,,,,,,
423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",Establishments,"8,634","2,737","1,139",957,"4,833","1,474",914,"7,221","1,413",,,,,,,,,,,,,,,,,,,,,
423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",Employment,"150,157","4,749","7,499","12,333","24,581","44,477","32,222","101,280","48,877",,,,,,,,,,,,,,,,,,,,,
423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","Annual Payroll ($1,000)","7,048,327","234,201","328,131","544,483","1,106,815","2,025,655","1,507,422","4,639,892","2,408,435",,,,,,,,,,,,,,,,,,,,,
42332,"Brick, Stone, and Related Construction Material Merchant Wholesalers",Firms,"2,973","1,485",545,396,"2,426",371,97,"2,894",79,,,,,,,,,,,,,,,,,,,,,
42332,"Brick, Stone, and Related Construction Material Merchant Wholesalers",Establishments,"4,153","1,489",548,408,"2,445",470,297,"3,212",941,,,,,,,,,,,,,,,,,,,,,
42332,"Brick, Stone, and Related Construction Material Merchant Wholesalers",Employment,"39,698","2,472","3,590","5,164","11,226","12,608","6,538","30,372","9,326",,,,,,,,,,,,,,,,,,,,,
42332,"Brick, Stone, and Related Construction Material Merchant Wholesalers","Annual Payroll ($1,000)","1,809,239","124,560","138,824","222,400","485,784","585,750","311,435","1,382,969","426,270",,,,,,,,,,,,,,,,,,,,,
423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",Firms,"2,973","1,485",545,396,"2,426",371,97,"2,894",79,,,,,,,,,,,,,,,,,,,,,
423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",Establishments,"4,153","1,489",548,408,"2,445",470,297,"3,212",941,,,,,,,,,,,,,,,,,,,,,
423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",Employment,"39,698","2,472","3,590","5,164","11,226","12,608","6,538","30,372","9,326",,,,,,,,,,,,,,,,,,,,,
423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers","Annual Payroll ($1,000)","1,809,239","124,560","138,824","222,400","485,784","585,750","311,435","1,382,969","426,270",,,,,,,,,,,,,,,,,,,,,
42333,"Roofing, Siding, and Insulation Material Merchant Wholesalers",Firms,"1,122",410,215,186,811,194,74,"1,079",43,,,,,,,,,,,,,,,,,,,,,
42333,"Roofing, Siding, and Insulation Material Merchant Wholesalers",Establishments,"2,582",411,219,211,841,309,322,"1,472","1,110",,,,,,,,,,,,,,,,,,,,,
42333,"Roofing, Siding, and Insulation Material Merchant Wholesalers",Employment,"37,947",708,"1,439","2,397","4,544","6,741","7,432","18,717","19,230",,,,,,,,,,,,,,,,,,,,,
42333,"Roofing, Siding, and Insulation Material Merchant Wholesalers","Annual Payroll ($1,000)","1,848,005","32,680","62,016","113,706","208,402","340,425","387,151","935,978","912,027",,,,,,,,,,,,,,,,,,,,,
423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",Firms,"1,122",410,215,186,811,194,74,"1,079",43,,,,,,,,,,,,,,,,,,,,,
423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",Establishments,"2,582",411,219,211,841,309,322,"1,472","1,110",,,,,,,,,,,,,,,,,,,,,
423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",Employment,"37,947",708,"1,439","2,397","4,544","6,741","7,432","18,717","19,230",,,,,,,,,,,,,,,,,,,,,
423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers","Annual Payroll ($1,000)","1,848,005","32,680","62,016","113,706","208,402","340,425","387,151","935,978","912,027",,,,,,,,,,,,,,,,,,,,,
42339,Other Construction Material Merchant Wholesalers,Firms,"2,337","1,113",422,330,"1,865",296,102,"2,263",74,,,,,,,,,,,,,,,,,,,,,
42339,Other Construction Material Merchant Wholesalers,Establishments,"3,139","1,114",426,345,"1,885",415,236,"2,536",603,,,,,,,,,,,,,,,,,,,,,
42339,Other Construction Material Merchant Wholesalers,Employment,"34,795","1,990","2,767","4,286","9,043","9,702","5,655","24,400","10,395",,,,,,,,,,,,,,,,,,,,,
42339,Other Construction Material Merchant Wholesalers,"Annual Payroll ($1,000)","1,597,894","94,292","112,422","177,108","383,822","438,184","248,923","1,070,929","526,965",,,,,,,,,,,,,,,,,,,,,
423390,Other Construction Material Merchant Wholesalers,Firms,"2,337","1,113",422,330,"1,865",296,102,"2,263",74,,,,,,,,,,,,,,,,,,,,,
423390,Other Construction Material Merchant Wholesalers,Establishments,"3,139","1,114",426,345,"1,885",415,236,"2,536",603,,,,,,,,,,,,,,,,,,,,,
423390,Other Construction Material Merchant Wholesalers,Employment,"34,795","1,990","2,767","4,286","9,043","9,702","5,655","24,400","10,395",,,,,,,,,,,,,,,,,,,,,
423390,Other Construction Material Merchant Wholesalers,"Annual Payroll ($1,000)","1,597,894","94,292","112,422","177,108","383,822","438,184","248,923","1,070,929","526,965",,,,,,,,,,,,,,,,,,,,,
4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,Firms,"27,250","14,416","5,041","3,510","22,967","3,157",693,"26,817",433,,,,,,,,,,,,,,,,,,,,,
4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,Establishments,"36,965","14,451","5,126","3,698","23,275","4,043","1,751","29,069","7,896",,,,,,,,,,,,,,,,,,,,,
4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,Employment,"723,800","25,018","33,233","46,855","105,106","116,810","90,668","312,584","411,216",,,,,,,,,,,,,,,,,,,,,
4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,"Annual Payroll ($1,000)","48,651,544","1,429,882","1,429,595","2,242,166","5,101,643","6,601,806","5,783,842","17,487,291","31,164,253",,,,,,,,,,,,,,,,,,,,,
42341,Photographic Equipment and Supplies Merchant Wholesalers,Firms,823,396,151,117,664,123,20,807,16,,,,,,,,,,,,,,,,,,,,,
42341,Photographic Equipment and Supplies Merchant Wholesalers,Establishments,982,398,156,123,677,153,48,878,104,,,,,,,,,,,,,,,,,,,,,
42341,Photographic Equipment and Supplies Merchant Wholesalers,Employment,"18,760",692,975,"1,517","3,184","4,271","2,648","10,103","8,657",,,,,,,,,,,,,,,,,,,,,
42341,Photographic Equipment and Supplies Merchant Wholesalers,"Annual Payroll ($1,000)","1,248,355","28,918","40,468","72,434","141,820","219,372","184,174","545,366","702,989",,,,,,,,,,,,,,,,,,,,,
423410,Photographic Equipment and Supplies Merchant Wholesalers,Firms,823,396,151,117,664,123,20,807,16,,,,,,,,,,,,,,,,,,,,,
423410,Photographic Equipment and Supplies Merchant Wholesalers,Establishments,982,398,156,123,677,153,48,878,104,,,,,,,,,,,,,,,,,,,,,
423410,Photographic Equipment and Supplies Merchant Wholesalers,Employment,"18,760",692,975,"1,517","3,184","4,271","2,648","10,103","8,657",,,,,,,,,,,,,,,,,,,,,
423410,Photographic Equipment and Supplies Merchant Wholesalers,"Annual Payroll ($1,000)","1,248,355","28,918","40,468","72,434","141,820","219,372","184,174","545,366","702,989",,,,,,,,,,,,,,,,,,,,,
42342,Office Equipment Merchant Wholesalers,Firms,"3,316","1,404",666,538,"2,608",574,88,"3,270",46,,,,,,,,,,,,,,,,,,,,,
42342,Office Equipment Merchant Wholesalers,Establishments,"7,548","1,411",681,573,"2,665",792,283,"3,740","3,808",,,,,,,,,,,,,,,,,,,,,
42342,Office Equipment Merchant Wholesalers,Employment,"152,869","2,672","4,457","7,296","14,425","21,877","11,515","47,817","105,052",,,,,,,,,,,,,,,,,,,,,
42342,Office Equipment Merchant Wholesalers,"Annual Payroll ($1,000)","7,520,366","90,603","159,367","280,926","530,896","1,009,923","593,055","2,133,874","5,386,492",,,,,,,,,,,,,,,,,,,,,
423420,Office Equipment Merchant Wholesalers,Firms,"3,316","1,404",666,538,"2,608",574,88,"3,270",46,,,,,,,,,,,,,,,,,,,,,
423420,Office Equipment Merchant Wholesalers,Establishments,"7,548","1,411",681,573,"2,665",792,283,"3,740","3,808",,,,,,,,,,,,,,,,,,,,,
423420,Office Equipment Merchant Wholesalers,Employment,"152,869","2,672","4,457","7,296","14,425","21,877","11,515","47,817","105,052",,,,,,,,,,,,,,,,,,,,,
423420,Office Equipment Merchant Wholesalers,"Annual Payroll ($1,000)","7,520,366","90,603","159,367","280,926","530,896","1,009,923","593,055","2,133,874","5,386,492",,,,,,,,,,,,,,,,,,,,,
42343,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Firms,"9,124","4,813","1,676","1,145","7,634","1,067",244,"8,945",179,,,,,,,,,,,,,,,,,,,,,
42343,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Establishments,"12,009","4,825","1,713","1,227","7,765","1,333",614,"9,712","2,297",,,,,,,,,,,,,,,,,,,,,
42343,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Employment,"297,842","8,182","11,064","15,344","34,590","39,721","34,107","108,418","189,424",,,,,,,,,,,,,,,,,,,,,
42343,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,"Annual Payroll ($1,000)","24,126,244","572,395","523,940","847,341","1,943,676","2,725,054","2,706,452","7,375,182","16,751,062",,,,,,,,,,,,,,,,,,,,,
423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Firms,"9,124","4,813","1,676","1,145","7,634","1,067",244,"8,945",179,,,,,,,,,,,,,,,,,,,,,
423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Establishments,"12,009","4,825","1,713","1,227","7,765","1,333",614,"9,712","2,297",,,,,,,,,,,,,,,,,,,,,
423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,Employment,"297,842","8,182","11,064","15,344","34,590","39,721","34,107","108,418","189,424",,,,,,,,,,,,,,,,,,,,,
423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,"Annual Payroll ($1,000)","24,126,244","572,395","523,940","847,341","1,943,676","2,725,054","2,706,452","7,375,182","16,751,062",,,,,,,,,,,,,,,,,,,,,
42344,Other Commercial Equipment Merchant Wholesalers,Firms,"3,970","2,001",819,581,"3,401",438,80,"3,919",51,,,,,,,,,,,,,,,,,,,,,
42344,Other Commercial Equipment Merchant Wholesalers,Establishments,"4,433","2,003",826,602,"3,431",558,253,"4,242",191,,,,,,,,,,,,,,,,,,,,,
42344,Other Commercial Equipment Merchant Wholesalers,Employment,"48,994","3,789","5,413","7,781","16,983","15,474","8,156","40,613","8,381",,,,,,,,,,,,,,,,,,,,,
42344,Other Commercial Equipment Merchant Wholesalers,"Annual Payroll ($1,000)","2,198,135","229,922","190,936","303,902","724,760","706,900","392,504","1,824,164","373,971",,,,,,,,,,,,,,,,,,,,,
423440,Other Commercial Equipment Merchant Wholesalers,Firms,"3,970","2,001",819,581,"3,401",438,80,"3,919",51,,,,,,,,,,,,,,,,,,,,,
423440,Other Commercial Equipment Merchant Wholesalers,Establishments,"4,433","2,003",826,602,"3,431",558,253,"4,242",191,,,,,,,,,,,,,,,,,,,,,
423440,Other Commercial Equipment Merchant Wholesalers,Employment,"48,994","3,789","5,413","7,781","16,983","15,474","8,156","40,613","8,381",,,,,,,,,,,,,,,,,,,,,
423440,Other Commercial Equipment Merchant Wholesalers,"Annual Payroll ($1,000)","2,198,135","229,922","190,936","303,902","724,760","706,900","392,504","1,824,164","373,971",,,,,,,,,,,,,,,,,,,,,
42345,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",Firms,"6,922","4,184","1,136",698,"6,018",600,169,"6,787",135,,,,,,,,,,,,,,,,,,,,,
42345,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",Establishments,"8,239","4,187","1,148",722,"6,057",730,293,"7,080","1,159",,,,,,,,,,,,,,,,,,,,,
42345,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",Employment,"147,349","6,765","7,425","9,267","23,457","22,063","20,751","66,271","81,078",,,,,,,,,,,,,,,,,,,,,
42345,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","Annual Payroll ($1,000)","10,879,393","377,418","349,918","478,735","1,206,071","1,297,740","1,276,257","3,780,068","7,099,325",,,,,,,,,,,,,,,,,,,,,
423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",Firms,"6,922","4,184","1,136",698,"6,018",600,169,"6,787",135,,,,,,,,,,,,,,,,,,,,,
423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",Establishments,"8,239","4,187","1,148",722,"6,057",730,293,"7,080","1,159",,,,,,,,,,,,,,,,,,,,,
423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",Employment,"147,349","6,765","7,425","9,267","23,457","22,063","20,751","66,271","81,078",,,,,,,,,,,,,,,,,,,,,
423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","Annual Payroll ($1,000)","10,879,393","377,418","349,918","478,735","1,206,071","1,297,740","1,276,257","3,780,068","7,099,325",,,,,,,,,,,,,,,,,,,,,
42346,Ophthalmic Goods Merchant Wholesalers,Firms,"1,091",574,187,141,902,131,38,"1,071",20,,,,,,,,,,,,,,,,,,,,,
42346,Ophthalmic Goods Merchant Wholesalers,Establishments,"1,278",577,189,145,911,155,83,"1,149",129,,,,,,,,,,,,,,,,,,,,,
42346,Ophthalmic Goods Merchant Wholesalers,Employment,"23,261","1,007","1,218","1,891","4,116","5,186","5,951","15,253","8,008",,,,,,,,,,,,,,,,,,,,,
42346,Ophthalmic Goods Merchant Wholesalers,"Annual Payroll ($1,000)","882,128","44,225","43,601","73,540","161,366","220,713","232,597","614,676","267,452",,,,,,,,,,,,,,,,,,,,,
423460,Ophthalmic Goods Merchant Wholesalers,Firms,"1,091",574,187,141,902,131,38,"1,071",20,,,,,,,,,,,,,,,,,,,,,
423460,Ophthalmic Goods Merchant Wholesalers,Establishments,"1,278",577,189,145,911,155,83,"1,149",129,,,,,,,,,,,,,,,,,,,,,
423460,Ophthalmic Goods Merchant Wholesalers,Employment,"23,261","1,007","1,218","1,891","4,116","5,186","5,951","15,253","8,008",,,,,,,,,,,,,,,,,,,,,
423460,Ophthalmic Goods Merchant Wholesalers,"Annual Payroll ($1,000)","882,128","44,225","43,601","73,540","161,366","220,713","232,597","614,676","267,452",,,,,,,,,,,,,,,,,,,,,
42349,Other Professional Equipment and Supplies Merchant Wholesalers,Firms,"2,099","1,044",406,292,"1,742",248,66,"2,056",43,,,,,,,,,,,,,,,,,,,,,
42349,Other Professional Equipment and Supplies Merchant Wholesalers,Establishments,"2,476","1,050",413,306,"1,769",322,177,"2,268",208,,,,,,,,,,,,,,,,,,,,,
42349,Other Professional Equipment and Supplies Merchant Wholesalers,Employment,"34,725","1,911","2,681","3,759","8,351","8,218","7,540","24,109","10,616",,,,,,,,,,,,,,,,,,,,,
42349,Other Professional Equipment and Supplies Merchant Wholesalers,"Annual Payroll ($1,000)","1,796,923","86,401","121,365","185,288","393,054","422,104","398,803","1,213,961","582,962",,,,,,,,,,,,,,,,,,,,,
423490,Other Professional Equipment and Supplies Merchant Wholesalers,Firms,"2,099","1,044",406,292,"1,742",248,66,"2,056",43,,,,,,,,,,,,,,,,,,,,,
423490,Other Professional Equipment and Supplies Merchant Wholesalers,Establishments,"2,476","1,050",413,306,"1,769",322,177,"2,268",208,,,,,,,,,,,,,,,,,,,,,
423490,Other Professional Equipment and Supplies Merchant Wholesalers,Employment,"34,725","1,911","2,681","3,759","8,351","8,218","7,540","24,109","10,616",,,,,,,,,,,,,,,,,,,,,
423490,Other Professional Equipment and Supplies Merchant Wholesalers,"Annual Payroll ($1,000)","1,796,923","86,401","121,365","185,288","393,054","422,104","398,803","1,213,961","582,962",,,,,,,,,,,,,,,,,,,,,
4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,Firms,"7,598","3,366","1,426","1,108","5,900","1,201",288,"7,389",209,,,,,,,,,,,,,,,,,,,,,
4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,Establishments,"10,317","3,376","1,445","1,170","5,991","1,624",915,"8,530","1,787",,,,,,,,,,,,,,,,,,,,,
4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,Employment,"150,541","6,248","9,509","14,755","30,512","43,547","28,754","102,813","47,728",,,,,,,,,,,,,,,,,,,,,
4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,"Annual Payroll ($1,000)","8,322,111","372,980","524,921","773,978","1,671,879","2,331,467","1,508,432","5,511,778","2,810,333",,,,,,,,,,,,,,,,,,,,,
42351,Metal Service Centers and Other Metal Merchant Wholesalers,Firms,"7,194","3,121","1,357","1,070","5,548","1,174",282,"7,004",190,,,,,,,,,,,,,,,,,,,,,
42351,Metal Service Centers and Other Metal Merchant Wholesalers,Establishments,"9,820","3,130","1,375","1,124","5,629","1,573",907,"8,109","1,711",,,,,,,,,,,,,,,,,,,,,
42351,Metal Service Centers and Other Metal Merchant Wholesalers,Employment,"147,202","5,808","9,077","14,289","29,174","42,761","28,577","100,512","46,690",,,,,,,,,,,,,,,,,,,,,
42351,Metal Service Centers and Other Metal Merchant Wholesalers,"Annual Payroll ($1,000)","8,029,633","336,385","493,523","741,256","1,571,164","2,276,998","1,493,146","5,341,308","2,688,325",,,,,,,,,,,,,,,,,,,,,
423510,Metal Service Centers and Other Metal Merchant Wholesalers,Firms,"7,194","3,121","1,357","1,070","5,548","1,174",282,"7,004",190,,,,,,,,,,,,,,,,,,,,,
423510,Metal Service Centers and Other Metal Merchant Wholesalers,Establishments,"9,820","3,130","1,375","1,124","5,629","1,573",907,"8,109","1,711",,,,,,,,,,,,,,,,,,,,,
423510,Metal Service Centers and Other Metal Merchant Wholesalers,Employment,"147,202","5,808","9,077","14,289","29,174","42,761","28,577","100,512","46,690",,,,,,,,,,,,,,,,,,,,,
423510,Metal Service Centers and Other Metal Merchant Wholesalers,"Annual Payroll ($1,000)","8,029,633","336,385","493,523","741,256","1,571,164","2,276,998","1,493,146","5,341,308","2,688,325",,,,,,,,,,,,,,,,,,,,,
42352,Coal and Other Mineral and Ore Merchant Wholesalers,Firms,414,245,69,39,353,28,7,388,26,,,,,,,,,,,,,,,,,,,,,
42352,Coal and Other Mineral and Ore Merchant Wholesalers,Establishments,497,246,70,46,362,51,8,421,76,,,,,,,,,,,,,,,,,,,,,
42352,Coal and Other Mineral and Ore Merchant Wholesalers,Employment,"3,339",440,432,466,"1,338",786,177,"2,301","1,038",,,,,,,,,,,,,,,,,,,,,
42352,Coal and Other Mineral and Ore Merchant Wholesalers,"Annual Payroll ($1,000)","292,478","36,595","31,398","32,722","100,715","54,469","15,286","170,470","122,008",,,,,,,,,,,,,,,,,,,,,
423520,Coal and Other Mineral and Ore Merchant Wholesalers,Firms,414,245,69,39,353,28,7,388,26,,,,,,,,,,,,,,,,,,,,,
