NAICS,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+
23581,Water well drilling contractors,Establishments,"3,722",305,"1,972",837,356,"3,470",172,27,"3,669",53
23581,Water well drilling contractors,Employment,"22,296",0,"4,361","5,443","4,604","14,408","5,249","1,246","20,903","1,393"
23581,Water well drilling contractors,"Annual Payroll ($1,000)","758,907","8,260","106,779","154,725","157,717","427,481","210,222","61,175","698,878","60,029"
235810,Water well drilling contractors,Firms,"3,648",305,"1,972",837,353,"3,467",167,11,"3,645",3
235810,Water well drilling contractors,Establishments,"3,722",305,"1,972",837,356,"3,470",172,27,"3,669",53
235810,Water well drilling contractors,Employment,"22,296",0,"4,361","5,443","4,604","14,408","5,249","1,246","20,903","1,393"
235810,Water well drilling contractors,"Annual Payroll ($1,000)","758,907","8,260","106,779","154,725","157,717","427,481","210,222","61,175","698,878","60,029"
2359,Other special trade contractors,Firms,"72,601","12,893","34,769","12,094","7,076","66,832","5,050",587,"72,469",132
2359,Other special trade contractors,Establishments,"73,804","12,893","34,771","12,095","7,089","66,848","5,139",765,"72,752","1,052"
2359,Other special trade contractors,Employment,"590,978",0,"72,572","79,402","94,015","245,989","189,733","86,834","522,556","68,422"
2359,Other special trade contractors,"Annual Payroll ($1,000)","22,012,036","488,666","1,917,752","2,231,608","3,076,356","7,714,382","7,366,787","3,644,770","18,725,939","3,286,097"
23591,Structural steel erection contractors,Firms,"4,732",774,"1,576",772,659,"3,781",785,136,"4,702",30
23591,Structural steel erection contractors,Establishments,"4,782",774,"1,576",772,660,"3,782",789,155,"4,726",56
23591,Structural steel erection contractors,Employment,"81,995",0,"3,507","5,115","8,936","17,558","32,905","22,035","72,498","9,497"
23591,Structural steel erection contractors,"Annual Payroll ($1,000)","3,260,927","42,410","100,500","162,121","310,817","615,848","1,313,363","906,425","2,835,636","425,291"
235910,Structural steel erection contractors,Firms,"4,732",774,"1,576",772,659,"3,781",785,136,"4,702",30
235910,Structural steel erection contractors,Establishments,"4,782",774,"1,576",772,660,"3,782",789,155,"4,726",56
235910,Structural steel erection contractors,Employment,"81,995",0,"3,507","5,115","8,936","17,558","32,905","22,035","72,498","9,497"
235910,Structural steel erection contractors,"Annual Payroll ($1,000)","3,260,927","42,410","100,500","162,121","310,817","615,848","1,313,363","906,425","2,835,636","425,291"
23592,Glass & glazing contractors,Firms,"5,454",668,"2,379","1,138",755,"4,940",469,41,"5,450",4
23592,Glass & glazing contractors,Establishments,"5,531",668,"2,379","1,138",759,"4,944",485,98,"5,527",4
23592,Glass & glazing contractors,Employment,"47,125",0,"5,381","7,617","10,055","23,053","17,171",[i],[k],[g]
23592,Glass & glazing contractors,"Annual Payroll ($1,000)","1,756,166","26,847","134,174","216,720","360,661","738,402","706,272",(D),(D),(D)
235920,Glass & glazing contractors,Firms,"5,454",668,"2,379","1,138",755,"4,940",469,41,"5,450",4
235920,Glass & glazing contractors,Establishments,"5,531",668,"2,379","1,138",759,"4,944",485,98,"5,527",4
235920,Glass & glazing contractors,Employment,"47,125",0,"5,381","7,617","10,055","23,053","17,171",[i],[k],[g]
235920,Glass & glazing contractors,"Annual Payroll ($1,000)","1,756,166","26,847","134,174","216,720","360,661","738,402","706,272",(D),(D),(D)
23593,Excavation contractors,Firms,"25,383","4,761","13,660","3,720","1,814","23,955","1,293",122,"25,370",13
23593,Excavation contractors,Establishments,"25,409","4,761","13,660","3,720","1,814","23,955","1,295",135,"25,385",24
23593,Excavation contractors,Employment,"144,439",0,"27,683","23,972","23,800","75,455","48,741","17,609","141,805","2,634"
23593,Excavation contractors,"Annual Payroll ($1,000)","5,482,190","163,850","749,504","694,794","815,478","2,423,626","2,032,079","885,516","5,341,221","140,969"
235930,Excavation contractors,Firms,"25,383","4,761","13,660","3,720","1,814","23,955","1,293",122,"25,370",13
235930,Excavation contractors,Establishments,"25,409","4,761","13,660","3,720","1,814","23,955","1,295",135,"25,385",24
235930,Excavation contractors,Employment,"144,439",0,"27,683","23,972","23,800","75,455","48,741","17,609","141,805","2,634"
235930,Excavation contractors,"Annual Payroll ($1,000)","5,482,190","163,850","749,504","694,794","815,478","2,423,626","2,032,079","885,516","5,341,221","140,969"
23594,Wrecking & demolition contractors,Firms,"1,895",346,652,303,278,"1,579",259,49,"1,887",8
23594,Wrecking & demolition contractors,Establishments,"1,923",346,652,303,278,"1,579",261,50,"1,890",33
23594,Wrecking & demolition contractors,Employment,"27,056",0,"1,350","2,036","3,840","7,226","10,057",[i],[j],[h]
23594,Wrecking & demolition contractors,"Annual Payroll ($1,000)","953,062","22,468","39,949","61,714","131,388","255,519","394,968",(D),(D),(D)
235940,Wrecking & demolition contractors,Firms,"1,895",346,652,303,278,"1,579",259,49,"1,887",8
235940,Wrecking & demolition contractors,Establishments,"1,923",346,652,303,278,"1,579",261,50,"1,890",33
235940,Wrecking & demolition contractors,Employment,"27,056",0,"1,350","2,036","3,840","7,226","10,057",[i],[j],[h]
235940,Wrecking & demolition contractors,"Annual Payroll ($1,000)","953,062","22,468","39,949","61,714","131,388","255,519","394,968",(D),(D),(D)
23595,Building equip & other machinery installation contractors,Firms,"3,840",628,"1,441",710,502,"3,281",449,76,"3,806",34
23595,Building equip & other machinery installation contractors,Establishments,"4,600",628,"1,441",710,505,"3,284",472,80,"3,836",764
23595,Building equip & other machinery installation contractors,Employment,"72,616",0,"3,067","4,723","6,783","14,573","16,722","9,488","40,783","31,833"
23595,Building equip & other machinery installation contractors,"Annual Payroll ($1,000)","3,543,120","31,986","88,232","159,819","261,397","541,434","758,824","449,118","1,749,376","1,793,744"
235950,Building equip & other machinery installation contractors,Firms,"3,840",628,"1,441",710,502,"3,281",449,76,"3,806",34
235950,Building equip & other machinery installation contractors,Establishments,"4,600",628,"1,441",710,505,"3,284",472,80,"3,836",764
235950,Building equip & other machinery installation contractors,Employment,"72,616",0,"3,067","4,723","6,783","14,573","16,722","9,488","40,783","31,833"
235950,Building equip & other machinery installation contractors,"Annual Payroll ($1,000)","3,543,120","31,986","88,232","159,819","261,397","541,434","758,824","449,118","1,749,376","1,793,744"
23599,All other special trade contractors,Firms,"31,320","5,716","15,061","5,451","3,069","29,297","1,799",171,"31,267",53
23599,All other special trade contractors,Establishments,"31,559","5,716","15,063","5,452","3,073","29,304","1,837",247,"31,388",171
23599,All other special trade contractors,Employment,"217,747",0,"31,584","35,939","40,601","108,124","64,137","24,698","196,959","20,788"
23599,All other special trade contractors,"Annual Payroll ($1,000)","7,016,571","201,105","805,393","936,440","1,196,615","3,139,553","2,161,281","941,139","6,241,973","774,598"
235990,All other special trade contractors,Firms,"31,320","5,716","15,061","5,451","3,069","29,297","1,799",171,"31,267",53
235990,All other special trade contractors,Establishments,"31,559","5,716","15,063","5,452","3,073","29,304","1,837",247,"31,388",171
235990,All other special trade contractors,Employment,"217,747",0,"31,584","35,939","40,601","108,124","64,137","24,698","196,959","20,788"
235990,All other special trade contractors,"Annual Payroll ($1,000)","7,016,571","201,105","805,393","936,440","1,196,615","3,139,553","2,161,281","941,139","6,241,973","774,598"
31-33,Manufacturing,Firms,"305,160","21,397","95,906","56,560","48,321","222,184","62,851","15,592","300,627","4,533"
31-33,Manufacturing,Establishments,"352,619","21,415","95,956","56,662","48,612","222,645","66,446","24,960","314,051","38,568"
31-33,Manufacturing,Employment,"15,950,424",0,"216,027","379,061","660,566","1,255,654","2,601,404","2,780,908","6,637,966","9,312,458"
31-33,Manufacturing,"Annual Payroll ($1,000)","617,699,378","1,977,050","5,568,076","10,180,298","19,544,081","37,269,505","85,060,888","97,400,815","219,731,208","397,968,170"
311,Food mfg,Firms,"22,437","2,168","6,901","4,124","3,417","16,610","4,025","1,240","21,875",562
311,Food mfg,Establishments,"26,785","2,170","6,907","4,142","3,456","16,675","4,303","1,909","22,887","3,898"
311,Food mfg,Employment,"1,470,146",0,"15,886","27,523","46,541","89,950","162,749","218,071","470,770","999,376"
311,Food mfg,"Annual Payroll ($1,000)","44,085,499","196,756","292,347","492,720","933,563","1,915,386","4,338,983","6,823,291","13,077,660","31,007,839"
3111,Animal food mfg,Firms,"1,174",68,295,208,206,777,251,77,"1,105",69
3111,Animal food mfg,Establishments,"1,779",68,295,208,210,781,286,162,"1,229",550
3111,Animal food mfg,Employment,"49,235",0,690,"1,366","2,745","4,801","9,170","7,845","21,816","27,419"
3111,Animal food mfg,"Annual Payroll ($1,000)","1,764,080","6,957","17,866","34,821","74,039","133,683","320,928","306,169","760,780","1,003,300"
31111,Animal food mfg,Firms,"1,174",68,295,208,206,777,251,77,"1,105",69
31111,Animal food mfg,Establishments,"1,779",68,295,208,210,781,286,162,"1,229",550
31111,Animal food mfg,Employment,"49,235",0,690,"1,366","2,745","4,801","9,170","7,845","21,816","27,419"
31111,Animal food mfg,"Annual Payroll ($1,000)","1,764,080","6,957","17,866","34,821","74,039","133,683","320,928","306,169","760,780","1,003,300"
311111,Dog & cat food mfg,Firms,150,19,44,20,14,97,25,13,135,15
311111,Dog & cat food mfg,Establishments,214,19,44,20,14,97,25,18,140,74
311111,Dog & cat food mfg,Employment,"15,042",0,103,138,213,454,"1,182","2,068","3,704","11,338"
311111,Dog & cat food mfg,"Annual Payroll ($1,000)","589,683","3,089","1,947","3,754","5,347","14,137","37,357","99,160","150,654","439,029"
311119,Other animal food mfg,Firms,"1,031",49,251,188,192,680,226,65,971,60
311119,Other animal food mfg,Establishments,"1,565",49,251,188,196,684,261,144,"1,089",476
311119,Other animal food mfg,Employment,"34,193",0,587,"1,228","2,532","4,347","7,988","5,777","18,112","16,081"
311119,Other animal food mfg,"Annual Payroll ($1,000)","1,174,397","3,868","15,919","31,067","68,692","119,546","283,571","207,009","610,126","564,271"
3112,Grain & oilseed milling,Firms,553,45,120,95,66,326,113,60,499,54
3112,Grain & oilseed milling,Establishments,916,45,120,95,66,326,127,110,563,353
3112,Grain & oilseed milling,Employment,"57,643",0,293,625,911,"1,829","4,759","8,854","15,442","42,201"
3112,Grain & oilseed milling,"Annual Payroll ($1,000)","2,469,321","13,924","7,826","15,676","24,468","61,894","159,131","318,266","539,291","1,930,030"
31121,Flour milling & malt mfg,Firms,329,27,73,58,42,200,68,34,302,27
31121,Flour milling & malt mfg,Establishments,492,27,73,58,42,200,73,73,346,146
31121,Flour milling & malt mfg,Employment,"18,206",[a],[c],382,569,"1,132","2,591","4,902","8,625","9,581"
31121,Flour milling & malt mfg,"Annual Payroll ($1,000)","639,296",(D),(D),"9,417","14,303","30,779","79,325","174,308","284,412","354,884"
311211,Flour milling,Firms,258,21,61,49,35,166,49,24,239,19
311211,Flour milling,Establishments,395,21,61,49,35,166,53,58,277,118
311211,Flour milling,Employment,"13,279",0,152,320,472,944,"1,744","3,777","6,465","6,814"
311211,Flour milling,"Annual Payroll ($1,000)","468,844","1,878","2,792","7,308","10,940","22,918","55,418","135,516","213,852","254,992"
311212,Rice milling,Firms,56,4,6,9,6,25,17,7,49,7
311212,Rice milling,Establishments,65,4,6,9,6,25,18,10,53,12
311212,Rice milling,Employment,"3,831",[a],[a],62,[b],[c],[f],920,"1,821","2,010"
311212,Rice milling,"Annual Payroll ($1,000)","121,465",(D),(D),"2,109",(D),(D),(D),"28,378","56,742","64,723"
311213,Malt mfg,Firms,18,2,6,0,1,9,2,3,14,4
311213,Malt mfg,Establishments,32,2,6,0,1,9,2,5,16,16
311213,Malt mfg,Employment,"1,096",[a],[a],0,[a],[b],[c],205,339,757
311213,Malt mfg,"Annual Payroll ($1,000)","48,987",(D),(D),0,(D),(D),(D),"10,414","13,818","35,169"
31122,Starch & vegetable fats & oils mfg,Firms,196,15,40,33,19,107,40,19,166,30
31122,Starch & vegetable fats & oils mfg,Establishments,360,15,40,33,19,107,49,28,184,176
31122,Starch & vegetable fats & oils mfg,Employment,"26,565",0,97,220,259,576,"1,979","2,288","4,843","21,722"
31122,Starch & vegetable fats & oils mfg,"Annual Payroll ($1,000)","1,139,079","7,692","4,161","5,353","6,821","24,027","73,233","93,425","190,685","948,394"
311221,Wet corn milling,Firms,33,0,5,6,1,12,7,3,22,11
311221,Wet corn milling,Establishments,61,0,5,6,1,12,10,5,27,34
311221,Wet corn milling,Employment,"9,394",0,[a],[b],[a],68,376,715,"1,159","8,235"
311221,Wet corn milling,"Annual Payroll ($1,000)","465,923",0,(D),(D),(D),"2,031","12,520","35,822","50,373","415,550"
311222,Soybean processing,Firms,53,6,8,10,7,31,5,6,42,11
311222,Soybean processing,Establishments,109,6,8,10,7,31,5,10,46,63
311222,Soybean processing,Employment,"6,367",0,22,60,86,168,158,609,935,"5,432"
311222,Soybean processing,"Annual Payroll ($1,000)","273,731","7,412",772,"1,603","1,979","11,766","5,314","23,928","41,008","232,723"
311223,Other oilseed processing,Firms,35,2,8,2,4,16,8,6,30,5
311223,Other oilseed processing,Establishments,50,2,8,2,4,16,8,8,32,18
311223,Other oilseed processing,Employment,"2,069",[a],[a],[a],[b],91,473,396,960,"1,109"
311223,Other oilseed processing,"Annual Payroll ($1,000)","70,306",(D),(D),(D),(D),"3,297","17,560","13,045","33,902","36,404"
311225,Fats & oils refining & blending,Firms,91,7,19,15,7,48,20,5,73,18
311225,Fats & oils refining & blending,Establishments,140,7,19,15,7,48,26,5,79,61
311225,Fats & oils refining & blending,Employment,"8,735",[a],[b],102,101,249,972,568,"1,789","6,946"
311225,Fats & oils refining & blending,"Annual Payroll ($1,000)","329,119",(D),(D),"2,222","2,272","6,933","37,839","20,630","65,402","263,717"
31123,Breakfast cereal mfg,Firms,43,3,7,4,5,19,5,9,33,10
31123,Breakfast cereal mfg,Establishments,64,3,7,4,5,19,5,9,33,31
31123,Breakfast cereal mfg,Employment,"12,872",[a],[a],23,83,121,189,"1,664","1,974","10,898"
31123,Breakfast cereal mfg,"Annual Payroll ($1,000)","690,946",(D),(D),906,"3,344","7,088","6,573","50,533","64,194","626,752"
311230,Breakfast cereal mfg,Firms,43,3,7,4,5,19,5,9,33,10
311230,Breakfast cereal mfg,Establishments,64,3,7,4,5,19,5,9,33,31
