NAICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0-4,5-9,10-19,<20,20-99,100-499,<500,500+,,,,,,,,,,,,,,,,,,,,,
541710,"Research and Development in the Physical, Engineering, and Life Sciences",Firms,"11,367","5,950","1,561","1,188","8,699","1,462",549,"10,710",657,,,,,,,,,,,,,,,,,,,,,
541710,"Research and Development in the Physical, Engineering, and Life Sciences",Establishments,"14,799","5,961","1,569","1,252","8,782","1,735",909,"11,426","3,373",,,,,,,,,,,,,,,,,,,,,
541710,"Research and Development in the Physical, Engineering, and Life Sciences",Employment,"615,400","8,976","10,309","15,819","35,104","59,325","77,796","172,225","443,175",,,,,,,,,,,,,,,,,,,,,
541710,"Research and Development in the Physical, Engineering, and Life Sciences","Annual Payroll ($1,000)","54,787,161","1,156,368","679,956","1,110,704","2,947,028","4,781,438","6,541,065","14,269,531","40,517,630",,,,,,,,,,,,,,,,,,,,,
54172,Research and Development in the Social Sciences and Humanities,Firms,"2,137","1,265",301,194,"1,760",219,65,"2,044",93,,,,,,,,,,,,,,,,,,,,,
54172,Research and Development in the Social Sciences and Humanities,Establishments,"2,354","1,269",304,195,"1,768",263,107,"2,138",216,,,,,,,,,,,,,,,,,,,,,
54172,Research and Development in the Social Sciences and Humanities,Employment,"57,266","2,042","1,939","2,645","6,626","8,287","7,320","22,233","35,033",,,,,,,,,,,,,,,,,,,,,
54172,Research and Development in the Social Sciences and Humanities,"Annual Payroll ($1,000)","4,075,030","111,150","95,046","138,450","344,646","500,102","394,340","1,239,088","2,835,942",,,,,,,,,,,,,,,,,,,,,
541720,Research and Development in the Social Sciences and Humanities,Firms,"2,137","1,265",301,194,"1,760",219,65,"2,044",93,,,,,,,,,,,,,,,,,,,,,
541720,Research and Development in the Social Sciences and Humanities,Establishments,"2,354","1,269",304,195,"1,768",263,107,"2,138",216,,,,,,,,,,,,,,,,,,,,,
541720,Research and Development in the Social Sciences and Humanities,Employment,"57,266","2,042","1,939","2,645","6,626","8,287","7,320","22,233","35,033",,,,,,,,,,,,,,,,,,,,,
541720,Research and Development in the Social Sciences and Humanities,"Annual Payroll ($1,000)","4,075,030","111,150","95,046","138,450","344,646","500,102","394,340","1,239,088","2,835,942",,,,,,,,,,,,,,,,,,,,,
5418,Advertising and Related Services,Firms,"36,097","24,329","5,506","3,135","32,970","2,442",414,"35,826",271,,,,,,,,,,,,,,,,,,,,,
5418,Advertising and Related Services,Establishments,"39,350","24,347","5,567","3,229","33,143","2,846",895,"36,884","2,466",,,,,,,,,,,,,,,,,,,,,
5418,Advertising and Related Services,Employment,"433,800","37,591","36,161","41,698","115,450","91,576","60,822","267,848","165,952",,,,,,,,,,,,,,,,,,,,,
5418,Advertising and Related Services,"Annual Payroll ($1,000)","24,206,819","1,939,410","1,794,976","2,274,233","6,008,619","5,207,135","3,118,637","14,334,391","9,872,428",,,,,,,,,,,,,,,,,,,,,
54181,Advertising Agencies,Firms,"12,436","8,089","1,953","1,197","11,239",955,138,"12,332",104,,,,,,,,,,,,,,,,,,,,,
54181,Advertising Agencies,Establishments,"13,508","8,094","1,962","1,220","11,276","1,074",293,"12,643",865,,,,,,,,,,,,,,,,,,,,,
54181,Advertising Agencies,Employment,"167,422","12,060","12,975","15,877","40,912","35,132","18,964","95,008","72,414",,,,,,,,,,,,,,,,,,,,,
54181,Advertising Agencies,"Annual Payroll ($1,000)","12,228,109","653,855","682,584","942,361","2,278,800","2,400,772","1,345,472","6,025,044","6,203,065",,,,,,,,,,,,,,,,,,,,,
541810,Advertising Agencies,Firms,"12,436","8,089","1,953","1,197","11,239",955,138,"12,332",104,,,,,,,,,,,,,,,,,,,,,
541810,Advertising Agencies,Establishments,"13,508","8,094","1,962","1,220","11,276","1,074",293,"12,643",865,,,,,,,,,,,,,,,,,,,,,
541810,Advertising Agencies,Employment,"167,422","12,060","12,975","15,877","40,912","35,132","18,964","95,008","72,414",,,,,,,,,,,,,,,,,,,,,
541810,Advertising Agencies,"Annual Payroll ($1,000)","12,228,109","653,855","682,584","942,361","2,278,800","2,400,772","1,345,472","6,025,044","6,203,065",,,,,,,,,,,,,,,,,,,,,
54182,Public Relations Agencies,Firms,"7,052","5,202",972,472,"6,646",319,40,"7,005",47,,,,,,,,,,,,,,,,,,,,,
54182,Public Relations Agencies,Establishments,"7,460","5,205",985,497,"6,687",401,86,"7,174",286,,,,,,,,,,,,,,,,,,,,,
54182,Public Relations Agencies,Employment,"43,385","7,734","6,304","6,131","20,169","10,785","4,342","35,296","8,089",,,,,,,,,,,,,,,,,,,,,
54182,Public Relations Agencies,"Annual Payroll ($1,000)","3,384,633","512,782","403,661","489,542","1,405,985","880,248","315,395","2,601,628","783,005",,,,,,,,,,,,,,,,,,,,,
541820,Public Relations Agencies,Firms,"7,052","5,202",972,472,"6,646",319,40,"7,005",47,,,,,,,,,,,,,,,,,,,,,
541820,Public Relations Agencies,Establishments,"7,460","5,205",985,497,"6,687",401,86,"7,174",286,,,,,,,,,,,,,,,,,,,,,
541820,Public Relations Agencies,Employment,"43,385","7,734","6,304","6,131","20,169","10,785","4,342","35,296","8,089",,,,,,,,,,,,,,,,,,,,,
541820,Public Relations Agencies,"Annual Payroll ($1,000)","3,384,633","512,782","403,661","489,542","1,405,985","880,248","315,395","2,601,628","783,005",,,,,,,,,,,,,,,,,,,,,
54183,Media Buying Agencies,Firms,793,534,123,68,725,48,8,781,12,,,,,,,,,,,,,,,,,,,,,
54183,Media Buying Agencies,Establishments,869,536,128,70,734,51,8,793,76,,,,,,,,,,,,,,,,,,,,,
54183,Media Buying Agencies,Employment,"8,456",839,805,900,"2,544","1,758",918,"5,220","3,236",,,,,,,,,,,,,,,,,,,,,
54183,Media Buying Agencies,"Annual Payroll ($1,000)","703,454","55,269","67,224","66,468","188,961","126,931","112,329","428,221","275,233",,,,,,,,,,,,,,,,,,,,,
541830,Media Buying Agencies,Firms,793,534,123,68,725,48,8,781,12,,,,,,,,,,,,,,,,,,,,,
541830,Media Buying Agencies,Establishments,869,536,128,70,734,51,8,793,76,,,,,,,,,,,,,,,,,,,,,
541830,Media Buying Agencies,Employment,"8,456",839,805,900,"2,544","1,758",918,"5,220","3,236",,,,,,,,,,,,,,,,,,,,,
541830,Media Buying Agencies,"Annual Payroll ($1,000)","703,454","55,269","67,224","66,468","188,961","126,931","112,329","428,221","275,233",,,,,,,,,,,,,,,,,,,,,
54184,Media Representatives,Firms,"2,156","1,422",365,181,"1,968",133,27,"2,128",28,,,,,,,,,,,,,,,,,,,,,
54184,Media Representatives,Establishments,"2,454","1,425",380,197,"2,002",177,120,"2,299",155,,,,,,,,,,,,,,,,,,,,,
54184,Media Representatives,Employment,"20,763","2,136","2,407","2,379","6,922","4,869","3,132","14,923","5,840",,,,,,,,,,,,,,,,,,,,,
54184,Media Representatives,"Annual Payroll ($1,000)","1,075,800","120,861","128,023","117,081","365,965","217,843","180,049","763,857","311,943",,,,,,,,,,,,,,,,,,,,,
541840,Media Representatives,Firms,"2,156","1,422",365,181,"1,968",133,27,"2,128",28,,,,,,,,,,,,,,,,,,,,,
541840,Media Representatives,Establishments,"2,454","1,425",380,197,"2,002",177,120,"2,299",155,,,,,,,,,,,,,,,,,,,,,
541840,Media Representatives,Employment,"20,763","2,136","2,407","2,379","6,922","4,869","3,132","14,923","5,840",,,,,,,,,,,,,,,,,,,,,
541840,Media Representatives,"Annual Payroll ($1,000)","1,075,800","120,861","128,023","117,081","365,965","217,843","180,049","763,857","311,943",,,,,,,,,,,,,,,,,,,,,
54185,Display Advertising,Firms,"1,998","1,369",294,160,"1,823",120,32,"1,975",23,,,,,,,,,,,,,,,,,,,,,
54185,Display Advertising,Establishments,"2,431","1,370",296,161,"1,827",156,84,"2,067",364,,,,,,,,,,,,,,,,,,,,,
54185,Display Advertising,Employment,"26,059","2,189","1,925","2,135","6,249","4,566","4,234","15,049","11,010",,,,,,,,,,,,,,,,,,,,,
54185,Display Advertising,"Annual Payroll ($1,000)","1,191,488","111,898","82,260","97,962","292,120","214,463","189,675","696,258","495,230",,,,,,,,,,,,,,,,,,,,,
541850,Display Advertising,Firms,"1,998","1,369",294,160,"1,823",120,32,"1,975",23,,,,,,,,,,,,,,,,,,,,,
541850,Display Advertising,Establishments,"2,431","1,370",296,161,"1,827",156,84,"2,067",364,,,,,,,,,,,,,,,,,,,,,
541850,Display Advertising,Employment,"26,059","2,189","1,925","2,135","6,249","4,566","4,234","15,049","11,010",,,,,,,,,,,,,,,,,,,,,
541850,Display Advertising,"Annual Payroll ($1,000)","1,191,488","111,898","82,260","97,962","292,120","214,463","189,675","696,258","495,230",,,,,,,,,,,,,,,,,,,,,
54186,Direct Mail Advertising,Firms,"3,124","1,568",505,421,"2,494",471,104,"3,069",55,,,,,,,,,,,,,,,,,,,,,
54186,Direct Mail Advertising,Establishments,"3,426","1,568",509,429,"2,506",498,155,"3,159",267,,,,,,,,,,,,,,,,,,,,,
54186,Direct Mail Advertising,Employment,"72,781","2,627","3,387","5,847","11,861","19,266","15,750","46,877","25,904",,,,,,,,,,,,,,,,,,,,,
54186,Direct Mail Advertising,"Annual Payroll ($1,000)","3,017,427","135,476","135,587","245,962","517,025","758,213","578,904","1,854,142","1,163,285",,,,,,,,,,,,,,,,,,,,,
541860,Direct Mail Advertising,Firms,"3,124","1,568",505,421,"2,494",471,104,"3,069",55,,,,,,,,,,,,,,,,,,,,,
541860,Direct Mail Advertising,Establishments,"3,426","1,568",509,429,"2,506",498,155,"3,159",267,,,,,,,,,,,,,,,,,,,,,
541860,Direct Mail Advertising,Employment,"72,781","2,627","3,387","5,847","11,861","19,266","15,750","46,877","25,904",,,,,,,,,,,,,,,,,,,,,
541860,Direct Mail Advertising,"Annual Payroll ($1,000)","3,017,427","135,476","135,587","245,962","517,025","758,213","578,904","1,854,142","1,163,285",,,,,,,,,,,,,,,,,,,,,
54187,Advertising Material Distribution Services,Firms,646,450,68,39,557,54,20,631,15,,,,,,,,,,,,,,,,,,,,,
54187,Advertising Material Distribution Services,Establishments,741,450,68,39,557,57,56,670,71,,,,,,,,,,,,,,,,,,,,,
54187,Advertising Material Distribution Services,Employment,"12,804",663,441,547,"1,651","2,018","4,143","7,812","4,992",,,,,,,,,,,,,,,,,,,,,
54187,Advertising Material Distribution Services,"Annual Payroll ($1,000)","451,876","28,526","16,263","22,487","67,276","81,911","113,420","262,607","189,269",,,,,,,,,,,,,,,,,,,,,
541870,Advertising Material Distribution Services,Firms,646,450,68,39,557,54,20,631,15,,,,,,,,,,,,,,,,,,,,,
541870,Advertising Material Distribution Services,Establishments,741,450,68,39,557,57,56,670,71,,,,,,,,,,,,,,,,,,,,,
541870,Advertising Material Distribution Services,Employment,"12,804",663,441,547,"1,651","2,018","4,143","7,812","4,992",,,,,,,,,,,,,,,,,,,,,
541870,Advertising Material Distribution Services,"Annual Payroll ($1,000)","451,876","28,526","16,263","22,487","67,276","81,911","113,420","262,607","189,269",,,,,,,,,,,,,,,,,,,,,
54189,Other Services Related to Advertising,Firms,"8,002","5,696","1,227",599,"7,522",368,67,"7,957",45,,,,,,,,,,,,,,,,,,,,,
54189,Other Services Related to Advertising,Establishments,"8,461","5,699","1,239",616,"7,554",432,93,"8,079",382,,,,,,,,,,,,,,,,,,,,,
54189,Other Services Related to Advertising,Employment,"82,130","9,343","7,917","7,882","25,142","13,182","9,339","47,663","34,467",,,,,,,,,,,,,,,,,,,,,
54189,Other Services Related to Advertising,"Annual Payroll ($1,000)","2,154,032","320,743","279,374","292,370","892,487","526,754","283,393","1,702,634","451,398",,,,,,,,,,,,,,,,,,,,,
541890,Other Services Related to Advertising,Firms,"8,002","5,696","1,227",599,"7,522",368,67,"7,957",45,,,,,,,,,,,,,,,,,,,,,
541890,Other Services Related to Advertising,Establishments,"8,461","5,699","1,239",616,"7,554",432,93,"8,079",382,,,,,,,,,,,,,,,,,,,,,
541890,Other Services Related to Advertising,Employment,"82,130","9,343","7,917","7,882","25,142","13,182","9,339","47,663","34,467",,,,,,,,,,,,,,,,,,,,,
541890,Other Services Related to Advertising,"Annual Payroll ($1,000)","2,154,032","320,743","279,374","292,370","892,487","526,754","283,393","1,702,634","451,398",,,,,,,,,,,,,,,,,,,,,
5419,"Other Professional, Scientific, and Technical Services",Firms,"64,852","39,375","11,369","9,000","59,744","4,497",400,"64,641",211,,,,,,,,,,,,,,,,,,,,,
5419,"Other Professional, Scientific, and Technical Services",Establishments,"73,431","39,393","11,435","9,149","59,977","5,275","1,221","66,473","6,958",,,,,,,,,,,,,,,,,,,,,
5419,"Other Professional, Scientific, and Technical Services",Employment,"596,243","56,193","76,369","120,308","252,870","147,961","63,228","464,059","132,184",,,,,,,,,,,,,,,,,,,,,
5419,"Other Professional, Scientific, and Technical Services","Annual Payroll ($1,000)","19,816,752","2,334,551","2,172,634","3,574,181","8,081,366","5,000,140","2,115,731","15,197,237","4,619,515",,,,,,,,,,,,,,,,,,,,,
54191,Marketing Research and Public Opinion Polling,Firms,"4,586","2,807",536,457,"3,800",530,171,"4,501",85,,,,,,,,,,,,,,,,,,,,,
54191,Marketing Research and Public Opinion Polling,Establishments,"5,476","2,809",559,473,"3,841",667,360,"4,868",608,,,,,,,,,,,,,,,,,,,,,
54191,Marketing Research and Public Opinion Polling,Employment,"125,219","3,917","3,504","6,172","13,593","22,364","28,830","64,787","60,432",,,,,,,,,,,,,,,,,,,,,
54191,Marketing Research and Public Opinion Polling,"Annual Payroll ($1,000)","5,147,171","281,537","211,242","337,931","830,710","934,633","869,003","2,634,346","2,512,825",,,,,,,,,,,,,,,,,,,,,
541910,Marketing Research and Public Opinion Polling,Firms,"4,586","2,807",536,457,"3,800",530,171,"4,501",85,,,,,,,,,,,,,,,,,,,,,
541910,Marketing Research and Public Opinion Polling,Establishments,"5,476","2,809",559,473,"3,841",667,360,"4,868",608,,,,,,,,,,,,,,,,,,,,,
541910,Marketing Research and Public Opinion Polling,Employment,"125,219","3,917","3,504","6,172","13,593","22,364","28,830","64,787","60,432",,,,,,,,,,,,,,,,,,,,,
541910,Marketing Research and Public Opinion Polling,"Annual Payroll ($1,000)","5,147,171","281,537","211,242","337,931","830,710","934,633","869,003","2,634,346","2,512,825",,,,,,,,,,,,,,,,,,,,,
54192,Photographic Services,Firms,"13,415","11,089","1,390",575,"13,054",307,35,"13,396",19,,,,,,,,,,,,,,,,,,,,,
54192,Photographic Services,Establishments,"18,889","11,098","1,408",623,"13,129",534,240,"13,903","4,986",,,,,,,,,,,,,,,,,,,,,
54192,Photographic Services,Employment,"83,621","16,357","8,772","7,543","32,672","10,284","6,389","49,345","34,276",,,,,,,,,,,,,,,,,,,,,
54192,Photographic Services,"Annual Payroll ($1,000)","1,930,423","506,103","225,605","189,388","921,096","314,934","154,516","1,390,546","539,877",,,,,,,,,,,,,,,,,,,,,
541921,"Photography Studios, Portrait",Firms,"9,389","7,642","1,063",424,"9,129",218,30,"9,377",12,,,,,,,,,,,,,,,,,,,,,
541921,"Photography Studios, Portrait",Establishments,"14,789","7,648","1,075",463,"9,186",420,206,"9,812","4,977",,,,,,,,,,,,,,,,,,,,,
541921,"Photography Studios, Portrait",Employment,"70,245","11,531","6,707","5,569","23,807","7,254","5,398","36,459","33,786",,,,,,,,,,,,,,,,,,,,,
541921,"Photography Studios, Portrait","Annual Payroll ($1,000)","1,374,869","287,670","137,668","113,151","538,489","192,929","122,631","854,049","520,820",,,,,,,,,,,,,,,,,,,,,
541922,Commercial Photography,Firms,"4,033","3,449",327,152,"3,928",92,6,"4,026",7,,,,,,,,,,,,,,,,,,,,,
541922,Commercial Photography,Establishments,"4,100","3,450",333,160,"3,943",114,34,"4,091",9,,,,,,,,,,,,,,,,,,,,,
541922,Commercial Photography,Employment,"13,376","4,826","2,065","1,974","8,865","3,030",991,"12,886",490,,,,,,,,,,,,,,,,,,,,,
541922,Commercial Photography,"Annual Payroll ($1,000)","555,554","218,433","87,937","76,237","382,607","122,005","31,885","536,497","19,057",,,,,,,,,,,,,,,,,,,,,
54193,Translation and Interpretation Services,Firms,"1,818","1,439",175,109,"1,723",72,12,"1,807",11,,,,,,,,,,,,,,,,,,,,,
54193,Translation and Interpretation Services,Establishments,"1,865","1,439",175,111,"1,725",79,35,"1,839",26,,,,,,,,,,,,,,,,,,,,,
54193,Translation and Interpretation Services,Employment,"12,105","1,875","1,155","1,402","4,432","2,735","2,343","9,510","2,595",,,,,,,,,,,,,,,,,,,,,
54193,Translation and Interpretation Services,"Annual Payroll ($1,000)","559,428","68,408","42,941","51,457","162,806","117,680","154,258","434,744","124,684",,,,,,,,,,,,,,,,,,,,,
541930,Translation and Interpretation Services,Firms,"1,818","1,439",175,109,"1,723",72,12,"1,807",11,,,,,,,,,,,,,,,,,,,,,
541930,Translation and Interpretation Services,Establishments,"1,865","1,439",175,111,"1,725",79,35,"1,839",26,,,,,,,,,,,,,,,,,,,,,
541930,Translation and Interpretation Services,Employment,"12,105","1,875","1,155","1,402","4,432","2,735","2,343","9,510","2,595",,,,,,,,,,,,,,,,,,,,,
541930,Translation and Interpretation Services,"Annual Payroll ($1,000)","559,428","68,408","42,941","51,457","162,806","117,680","154,258","434,744","124,684",,,,,,,,,,,,,,,,,,,,,
54194,Veterinary Services,Firms,"26,303","8,486","7,662","7,064","23,212","3,003",72,"26,287",16,,,,,,,,,,,,,,,,,,,,,
54194,Veterinary Services,Establishments,"27,682","8,491","7,682","7,130","23,303","3,252",196,"26,751",931,,,,,,,,,,,,,,,,,,,,,
54194,Veterinary Services,Employment,"281,662","17,183","52,584","94,676","164,443","91,220","10,742","266,405","15,257",,,,,,,,,,,,,,,,,,,,,
54194,Veterinary Services,"Annual Payroll ($1,000)","7,956,732","533,646","1,267,307","2,538,471","4,339,424","2,696,409","387,859","7,423,692","533,040",,,,,,,,,,,,,,,,,,,,,
541940,Veterinary Services,Firms,"26,303","8,486","7,662","7,064","23,212","3,003",72,"26,287",16,,,,,,,,,,,,,,,,,,,,,
541940,Veterinary Services,Establishments,"27,682","8,491","7,682","7,130","23,303","3,252",196,"26,751",931,,,,,,,,,,,,,,,,,,,,,
541940,Veterinary Services,Employment,"281,662","17,183","52,584","94,676","164,443","91,220","10,742","266,405","15,257",,,,,,,,,,,,,,,,,,,,,
541940,Veterinary Services,"Annual Payroll ($1,000)","7,956,732","533,646","1,267,307","2,538,471","4,339,424","2,696,409","387,859","7,423,692","533,040",,,,,,,,,,,,,,,,,,,,,
54199,"All Other Professional, Scientific, and Technical Services",Firms,"18,738","15,554","1,606",795,"17,955",585,110,"18,650",88,,,,,,,,,,,,,,,,,,,,,
54199,"All Other Professional, Scientific, and Technical Services",Establishments,"19,519","15,556","1,611",812,"17,979",743,390,"19,112",407,,,,,,,,,,,,,,,,,,,,,
54199,"All Other Professional, Scientific, and Technical Services",Employment,"93,636","16,861","10,354","10,515","37,730","21,358","14,924","74,012","19,624",,,,,,,,,,,,,,,,,,,,,
54199,"All Other Professional, Scientific, and Technical Services","Annual Payroll ($1,000)","4,222,998","944,857","425,539","456,934","1,827,330","936,484","550,095","3,313,909","909,089",,,,,,,,,,,,,,,,,,,,,
541990,"All Other Professional, Scientific, and Technical Services",Firms,"18,738","15,554","1,606",795,"17,955",585,110,"18,650",88,,,,,,,,,,,,,,,,,,,,,
541990,"All Other Professional, Scientific, and Technical Services",Establishments,"19,519","15,556","1,611",812,"17,979",743,390,"19,112",407,,,,,,,,,,,,,,,,,,,,,
541990,"All Other Professional, Scientific, and Technical Services",Employment,"93,636","16,861","10,354","10,515","37,730","21,358","14,924","74,012","19,624",,,,,,,,,,,,,,,,,,,,,
541990,"All Other Professional, Scientific, and Technical Services","Annual Payroll ($1,000)","4,222,998","944,857","425,539","456,934","1,827,330","936,484","550,095","3,313,909","909,089",,,,,,,,,,,,,,,,,,,,,
55,Management of Companies and Enterprises,Firms,"26,760","3,987",715,"1,045","5,747","5,550","8,411","19,708","7,052",,,,,,,,,,,,,,,,,,,,,
55,Management of Companies and Enterprises,Establishments,"48,311","4,012",732,"1,068","5,812","5,749","9,483","21,044","27,267",,,,,,,,,,,,,,,,,,,,,
55,Management of Companies and Enterprises,Employment,"2,915,644","4,851","3,281","6,573","14,705","69,065","267,906","351,676","2,563,968",,,,,,,,,,,,,,,,,,,,,
55,Management of Companies and Enterprises,"Annual Payroll ($1,000)","266,267,977","646,160","266,811","463,603","1,376,574","4,227,397","17,479,892","23,083,863","243,184,114",,,,,,,,,,,,,,,,,,,,,
551,Management of Companies and Enterprises,Firms,"26,760","3,987",715,"1,045","5,747","5,550","8,411","19,708","7,052",,,,,,,,,,,,,,,,,,,,,
551,Management of Companies and Enterprises,Establishments,"48,311","4,012",732,"1,068","5,812","5,749","9,483","21,044","27,267",,,,,,,,,,,,,,,,,,,,,
551,Management of Companies and Enterprises,Employment,"2,915,644","4,851","3,281","6,573","14,705","69,065","267,906","351,676","2,563,968",,,,,,,,,,,,,,,,,,,,,
551,Management of Companies and Enterprises,"Annual Payroll ($1,000)","266,267,977","646,160","266,811","463,603","1,376,574","4,227,397","17,479,892","23,083,863","243,184,114",,,,,,,,,,,,,,,,,,,,,
5511,Management of Companies and Enterprises,Firms,"26,760","3,987",715,"1,045","5,747","5,550","8,411","19,708","7,052",,,,,,,,,,,,,,,,,,,,,
5511,Management of Companies and Enterprises,Establishments,"48,311","4,012",732,"1,068","5,812","5,749","9,483","21,044","27,267",,,,,,,,,,,,,,,,,,,,,
5511,Management of Companies and Enterprises,Employment,"2,915,644","4,851","3,281","6,573","14,705","69,065","267,906","351,676","2,563,968",,,,,,,,,,,,,,,,,,,,,
5511,Management of Companies and Enterprises,"Annual Payroll ($1,000)","266,267,977","646,160","266,811","463,603","1,376,574","4,227,397","17,479,892","23,083,863","243,184,114",,,,,,,,,,,,,,,,,,,,,
55111,Management of Companies and Enterprises,Firms,"26,760","3,987",715,"1,045","5,747","5,550","8,411","19,708","7,052",,,,,,,,,,,,,,,,,,,,,
55111,Management of Companies and Enterprises,Establishments,"48,311","4,012",732,"1,068","5,812","5,749","9,483","21,044","27,267",,,,,,,,,,,,,,,,,,,,,
55111,Management of Companies and Enterprises,Employment,"2,915,644","4,851","3,281","6,573","14,705","69,065","267,906","351,676","2,563,968",,,,,,,,,,,,,,,,,,,,,
55111,Management of Companies and Enterprises,"Annual Payroll ($1,000)","266,267,977","646,160","266,811","463,603","1,376,574","4,227,397","17,479,892","23,083,863","243,184,114",,,,,,,,,,,,,,,,,,,,,
551111,Offices of Bank Holding Companies,Firms,"1,076",267,36,47,350,310,281,941,135,,,,,,,,,,,,,,,,,,,,,
551111,Offices of Bank Holding Companies,Establishments,"1,329",270,36,47,353,319,307,979,350,,,,,,,,,,,,,,,,,,,,,
551111,Offices of Bank Holding Companies,Employment,"21,733",337,179,335,851,"3,047","5,397","9,295","12,438",,,,,,,,,,,,,,,,,,,,,
551111,Offices of Bank Holding Companies,"Annual Payroll ($1,000)","1,855,783","30,299","14,403","21,421","66,123","146,146","416,536","628,805","1,226,978",,,,,,,,,,,,,,,,,,,,,
551112,Offices of Other Holding Companies,Firms,"7,220","3,436",401,321,"4,158",785,917,"5,860","1,360",,,,,,,,,,,,,,,,,,,,,
551112,Offices of Other Holding Companies,Establishments,"7,875","3,447",411,326,"4,184",803,967,"5,954","1,921",,,,,,,,,,,,,,,,,,,,,
551112,Offices of Other Holding Companies,Employment,"147,925","4,176","2,419","3,400","9,995","15,425","27,564","52,984","94,941",,,,,,,,,,,,,,,,,,,,,
551112,Offices of Other Holding Companies,"Annual Payroll ($1,000)","14,385,315","564,086","211,771","275,536","1,051,393","1,146,857","1,999,025","4,197,275","10,188,040",,,,,,,,,,,,,,,,,,,,,
551114,"Corporate, Subsidiary, and Regional Managing Offices",Firms,"19,508",288,280,680,"1,248","4,492","7,362","13,102","6,406",,,,,,,,,,,,,,,,,,,,,
551114,"Corporate, Subsidiary, and Regional Managing Offices",Establishments,"39,107",295,285,695,"1,275","4,627","8,209","14,111","24,996",,,,,,,,,,,,,,,,,,,,,
551114,"Corporate, Subsidiary, and Regional Managing Offices",Employment,"2,745,986",338,683,"2,838","3,859","50,593","234,945","289,397","2,456,589",,,,,,,,,,,,,,,,,,,,,
551114,"Corporate, Subsidiary, and Regional Managing Offices","Annual Payroll ($1,000)","250,026,879","51,775","40,637","166,646","259,058","2,934,394","15,064,331","18,257,783","231,769,096",,,,,,,,,,,,,,,,,,,,,
56,Administrative and Support and Waste Management and Remediation Services,Firms,"323,282","202,787","49,135","30,491","282,413","28,452","8,738","319,603","3,679",,,,,,,,,,,,,,,,,,,,,
56,Administrative and Support and Waste Management and Remediation Services,Establishments,"378,335","202,964","49,382","31,104","283,450","31,749","15,071","330,270","48,065",,,,,,,,,,,,,,,,,,,,,
56,Administrative and Support and Waste Management and Remediation Services,Employment,"10,003,626","298,645","321,417","408,917","1,028,979","1,141,802","1,561,757","3,732,538","6,271,088",,,,,,,,,,,,,,,,,,,,,
56,Administrative and Support and Waste Management and Remediation Services,"Annual Payroll ($1,000)","283,240,782","11,558,590","9,097,961","12,261,330","32,917,881","34,626,097","39,501,275","107,045,253","176,195,529",,,,,,,,,,,,,,,,,,,,,
561,Administrative and Support Services,Firms,"307,185","194,685","45,785","28,247","268,717","26,453","8,427","303,597","3,588",,,,,,,,,,,,,,,,,,,,,
561,Administrative and Support Services,Establishments,"358,416","194,858","46,023","28,824","269,705","29,518","14,199","313,422","44,994",,,,,,,,,,,,,,,,,,,,,
561,Administrative and Support Services,Employment,"9,658,292","284,096","299,258","378,608","961,962","1,067,047","1,512,902","3,541,911","6,116,381",,,,,,,,,,,,,,,,,,,,,
561,Administrative and Support Services,"Annual Payroll ($1,000)","268,381,213","11,010,475","8,389,997","11,175,721","30,576,193","31,627,048","37,337,784","99,541,025","168,840,188",,,,,,,,,,,,,,,,,,,,,
5611,Office Administrative Services,Firms,"25,765","15,312","3,211","2,384","20,907","2,738","1,232","24,877",888,,,,,,,,,,,,,,,,,,,,,
5611,Office Administrative Services,Establishments,"29,228","15,326","3,219","2,404","20,949","2,916","1,712","25,577","3,651",,,,,,,,,,,,,,,,,,,,,
5611,Office Administrative Services,Employment,"497,872","20,640","20,919","31,668","73,227","100,450","136,711","310,388","187,484",,,,,,,,,,,,,,,,,,,,,
5611,Office Administrative Services,"Annual Payroll ($1,000)","25,165,554","1,792,192","1,236,255","1,832,370","4,860,817","5,316,150","5,510,770","15,687,737","9,477,817",,,,,,,,,,,,,,,,,,,,,
56111,Office Administrative Services,Firms,"25,765","15,312","3,211","2,384","20,907","2,738","1,232","24,877",888,,,,,,,,,,,,,,,,,,,,,
56111,Office Administrative Services,Establishments,"29,228","15,326","3,219","2,404","20,949","2,916","1,712","25,577","3,651",,,,,,,,,,,,,,,,,,,,,
56111,Office Administrative Services,Employment,"497,872","20,640","20,919","31,668","73,227","100,450","136,711","310,388","187,484",,,,,,,,,,,,,,,,,,,,,
56111,Office Administrative Services,"Annual Payroll ($1,000)","25,165,554","1,792,192","1,236,255","1,832,370","4,860,817","5,316,150","5,510,770","15,687,737","9,477,817",,,,,,,,,,,,,,,,,,,,,
561110,Office Administrative Services,Firms,"25,765","15,312","3,211","2,384","20,907","2,738","1,232","24,877",888,,,,,,,,,,,,,,,,,,,,,
561110,Office Administrative Services,Establishments,"29,228","15,326","3,219","2,404","20,949","2,916","1,712","25,577","3,651",,,,,,,,,,,,,,,,,,,,,
561110,Office Administrative Services,Employment,"497,872","20,640","20,919","31,668","73,227","100,450","136,711","310,388","187,484",,,,,,,,,,,,,,,,,,,,,
